title,rating,num of ratings
Enron: The Smartest Guys in the Room (2005),4.0,6
Enter the Dragon (1973),4.038461538461538,13
Enter the Void (2009),5.0,2
Entertaining Angels: The Dorothy Day Story (1996),5.0,1
Entourage (2015),2.0,1
Entrapment (1999),2.988372093023256,43
Envy (2004),2.75,4
Epic (2013),3.0,2
Epic Movie (2007),1.125,4
"Equalizer, The (2014)",3.2777777777777777,9
Equilibrium (2002),3.875,44
Equus (1977),3.5,1
Er ist wieder da (2015),2.8333333333333335,3
Eragon (2006),2.3333333333333335,12
Eraser (1996),3.109375,64
Eraserhead (1977),3.75,10
Erik the Viking (1989),3.0,5
Erin Brockovich (2000),3.5285714285714285,70
Ernest & Célestine (Ernest et Célestine) (2012),4.5,1
Ernest Goes to Camp (1987),1.4,5
Ernest Goes to Jail (1990),3.5,1
Ernest Rides Again (1993),1.0,1
Ernest Saves Christmas (1988),1.625,4
Ernest Scared Stupid (1991),2.0833333333333335,6
Eros (2004),3.75,2
Escaflowne: The Movie (Escaflowne) (2000),3.25,2
Escape From Tomorrow (2013),3.0,1
Escape Plan (2013),4.0,4
Escape from Alcatraz (1979),3.7857142857142856,7
Escape from L.A. (1996),2.9204545454545454,44
Escape from New York (1981),3.448717948717949,39
Escape from Planet Earth (2013),4.0,2
Escape from the Planet of the Apes (1971),3.0,15
Escape to Witch Mountain (1975),3.0555555555555554,9
"Escort, The (Scorta, La) (1993)",3.0,1
Eternal Sunshine of the Spotless Mind (2004),4.1603053435114505,131
Ethan Frome (1993),4.0,1
Ethel & Ernest (2016),2.5,1
Eulogy (2004),3.0,1
EuroTrip (2004),3.1333333333333333,15
Europa (Zentropa) (1991),4.0,1
Europa Europa (Hitlerjunge Salomon) (1990),4.333333333333333,3
European Vacation (aka National Lampoon's European Vacation) (1985),2.6333333333333333,15
Eva (2011),5.0,1
Evan Almighty (2007),2.5384615384615383,13
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.8333333333333335,3
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.5,3
Evangelion: 3.0 You Can (Not) Redo (2012),2.5,3
Eve of Destruction (1991),1.0,1
Eve's Bayou (1997),3.0,1
Evelyn (2002),3.0,1
Even Cowgirls Get the Blues (1993),2.3333333333333335,6
Even the Rain (También la lluvia) (2010),4.0,1
"Evening with Kevin Smith 2: Evening Harder, An (2006)",2.75,2
Event Horizon (1997),2.94,25
Ever After: A Cinderella Story (1998),3.619047619047619,21
Everest (1998),4.25,6
Everest (2015),3.0833333333333335,6
"Everlasting Piece, An (2000)",4.0,1
Every Secret Thing (2014),2.0,1
Every Which Way But Loose (1978),3.0,3
Everybody Wants Some (2016),4.166666666666667,3
Everybody's Famous! (Iedereen beroemd!) (2000),2.0,1
Everyone Says I Love You (1996),3.466666666666667,15
Everything Is Illuminated (2005),3.7777777777777777,9
Everything Must Go (2010),2.6666666666666665,3
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.4583333333333335,12
Everything or Nothing: The Untold Story of 007 (2012),3.0,1
Evil Aliens (2005),4.5,1
Evil Dead (2013),3.25,2
Evil Dead II (Dead by Dawn) (1987),4.044117647058823,34
"Evil Dead, The (1981)",3.8181818181818183,22
Evita (1996),3.4166666666666665,12
Evolution (2001),3.037037037037037,27
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",2.25,2
Ewoks: The Battle for Endor (1985),3.0,2
Ex Drummer (2007),5.0,1
Ex Machina (2015),3.9107142857142856,28
"Ex, The (2007)",4.0,1
Exam (2009),3.8,5
Excalibur (1981),3.64,25
Excess Baggage (1997),2.75,4
Executive Decision (1996),3.3780487804878048,41
Executive Suite (1954),3.0,1
Exit Through the Gift Shop (2010),4.038461538461538,13
Exit Wounds (2001),2.75,2
Exit to Eden (1994),2.588235294117647,17
Exodus (1960),3.5,1
Exodus: Gods and Kings (2014),2.75,2
"Exorcism of Emily Rose, The (2005)",2.9166666666666665,6
Exorcist II: The Heretic (1977),1.5,4
"Exorcist III, The (1990)",2.0,4
"Exorcist, The (1973)",3.80188679245283,53
Exorcist: The Beginning (2004),2.5,3
Exotica (1994),3.5,12
Expelled: No Intelligence Allowed (2008),1.0,1
"Expendables 2, The (2012)",3.5,10
"Expendables, The (2010)",3.0588235294117645,17
Experimenter (2015),4.5,1
Explorers (1985),3.5,2
Exposed (2016),1.5,1
"Express, The (2008)",3.0,1
Exte: Hair Extensions (2007),3.0,1
"Exterminating Angel, The (Ángel exterminador, El) (1962)",1.5,2
Extract (2009),2.0,2
"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",2.5,1
Extraordinary Tales (2015),2.5,1
Extreme Days (2001),2.0,1
Extreme Measures (1996),2.5,3
Extreme Ops (2002),1.75,2
Extremely Loud and Incredibly Close (2011),2.75,2
Extremities (1986),3.75,2
Eye See You (D-Tox) (2002),2.5,1
Eye for an Eye (1996),3.75,6
"Eye for an Eye, An (1981)",4.0,1
Eye in the Sky (2016),2.8333333333333335,3
Eye of the Beholder (1999),1.5833333333333333,6
"Eye, The (Gin gwai) (Jian gui) (2002)",3.25,2
Eyes Wide Shut (1999),3.4622641509433962,53
"Eyes Without a Face (Yeux sans visage, Les) (1959)",3.0,2
Eyes of Laura Mars (1978),3.5,4
"Eyes of Tammy Faye, The (2000)",3.75,2
"Eyewitness (Janitor, The) (1981)",4.0,1
"F*ck You, Goethe 2 (2015)",1.0,1
F/X (1986),3.21875,16
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),2.3,5
FLCL (2000),4.277777777777778,9
"Fabulous Baker Boys, The (1989)",3.0714285714285716,7
"Face in the Crowd, A (1957)",4.2,5
Face/Off (1997),3.3701298701298703,77
Faces of Death (1978),1.75,2
Faces of Death 3 (1985),1.5,1
"Facing Windows (Finestra di fronte, La) (2003)",4.5,1
Factory Girl (2006),3.5,1
"Faculty, The (1998)",2.4782608695652173,23
Fading Gigolo (2013),4.0,1
Fahrenheit 451 (1966),3.6,10
Fahrenheit 9/11 (2004),3.4864864864864864,37
Fail-Safe (1964),4.0,1
Failure to Launch (2006),3.25,6
Fair Game (1995),1.7,5
FairyTale: A True Story (1997),3.5,1
Fall (1997),1.0,1
"Fall of the House of Usher, The (House of Usher) (1960)",3.0,2
"Fall, The (2006)",3.9545454545454546,11
Fallen (1998),3.5,15
Fallen Angels (Duo luo tian shi) (1995),2.0,1
"Fallen Idol, The (1948)",2.5,1
Falling Angels (2003),3.5,1
Falling Down (1993),3.5294117647058822,17
Fame (1980),3.3333333333333335,9
Family Business (1989),2.25,2
Family Guy Presents Stewie Griffin: The Untold Story (2005),3.7083333333333335,12
Family Guy Presents: Blue Harvest (2007),4.0,1
Family Guy Presents: It's a Trap (2010),3.5833333333333335,6
"Family Guy Presents: Something, Something, Something, Dark Side (2009)",4.5,1
"Family Man, The (2000)",3.130434782608696,23
Family Plot (1976),3.1666666666666665,3
"Family Stone, The (2005)",2.875,8
"Family Thing, A (1996)",3.0,2
"Family, The (2013)",3.5,3
"Fan, The (1996)",3.0,8
Fanboys (2009),2.875,8
Fandango (1985),3.6,5
Fanny and Alexander (Fanny och Alexander) (1982),2.75,2
Fans (1999),4.5,1
Fantasia (1940),3.7830188679245285,53
Fantasia 2000 (1999),3.8333333333333335,15
Fantastic Beasts and Where to Find Them (2016),3.6785714285714284,14
"Fantastic Fear of Everything, A (2012)",4.0,2
Fantastic Four (2005),2.763888888888889,36
Fantastic Four (2015),2.1,5
Fantastic Four: Rise of the Silver Surfer (2007),2.575,20
Fantastic Mr. Fox (2009),4.083333333333333,18
"Fantastic Planet, The (Planète sauvage, La) (1973)",4.0,3
Fantastic Voyage (1966),2.6666666666666665,6
"Fantasticks, The (1995)",4.0,2
Far From Home: The Adventures of Yellow Dog (1995),4.0,2
Far and Away (1992),3.1363636363636362,11
Far from Heaven (2002),3.8636363636363638,11
"Faraway, So Close (In weiter Ferne, so nah!) (1993)",4.0,1
Farewell My Concubine (Ba wang bie ji) (1993),3.8333333333333335,9
"Farewell to Arms, A (1932)",3.0,1
Farewell to the King (1989),3.0,1
Fargo (1996),4.116022099447513,181
Farinelli: il castrato (1994),3.6,5
"Farmer's Daughter, The (1947)",3.5,1
Farscape: The Peacekeeper Wars (2004),3.5,4
"Fast & Furious (Fast and the Furious 4, The) (2009)",3.25,10
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",3.357142857142857,7
"Fast Five (Fast and the Furious 5, The) (2011)",3.05,10
Fast Food Nation (2006),3.8333333333333335,3
"Fast Food, Fast Women (2000)",4.5,1
"Fast Runner, The (Atanarjuat) (2001)",3.8333333333333335,3
Fast Times at Ridgemont High (1982),3.4761904761904763,42
"Fast and the Furious, The (2001)",3.066666666666667,45
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",2.090909090909091,11
"Fast, Cheap & Out of Control (1997)",2.5,3
Faster (2010),5.0,1
Faster Pussycat! Kill! Kill! (1965),3.7,5
Fat Albert (2004),1.5,2
Fat City (1972),4.0,1
Fat Girl (À ma soeur!) (2001),3.0,2
Fat Man and Little Boy (1989),3.5,1
Fatal Attraction (1987),3.0972222222222223,36
Fatal Beauty (1987),1.0,1
Fatal Instinct (1993),3.0,12
Father Goose (1964),3.6666666666666665,3
Father Hood (1993),2.5,1
Father of the Bride (1950),3.25,12
Father of the Bride (1991),3.5,13
Father of the Bride Part II (1995),3.0714285714285716,49
Fathers' Day (1997),1.0,3
Faust (1926),4.0,1
Fay Grim (2006),2.0,1
Fear (1996),3.2857142857142856,7
Fear City: A Family-Style Comedy (La cité de la peur) (1994),4.0,1
Fear X (2003),2.25,2
Fear and Loathing in Las Vegas (1998),3.967391304347826,46
Fear of a Black Hat (1994),1.0,1
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),1.5,3
Fearless (1993),3.625,8
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",3.0,2
"Fearless Vampire Killers, The (1967)",3.6666666666666665,3
Feast (2005),2.75,2
Feast (2014),3.0,1
Federal Hill (1994),3.0,1
Feds (1988),1.5,1
Feeling Minnesota (1996),2.7,5
Felicia's Journey (1999),3.3333333333333335,3
Fellini Satyricon (1969),3.5,1
Fellini's Casanova (Il Casanova di Federico Fellini) (1976),3.5,2
Felon (2008),3.5,2
Felony (2013),3.0,1
Female Perversions (1996),2.5,2
Female Trouble (1975),3.25,2
Femme Fatale (2002),3.375,4
"Femme Nikita, La (Nikita) (1990)",4.071428571428571,35
Fences (2016),3.0,1
Ferdinand (2017),1.5,1
Ferngully: The Last Rainforest (1992),3.142857142857143,7
Ferris Bueller's Day Off (1986),3.8394495412844036,109
Fever Pitch (1997),3.0,2
Fever Pitch (2005),2.9375,8
"Few Good Men, A (1992)",3.789473684210526,57
Ffolkes (1979),2.0,1
Fiddler on the Roof (1971),3.8125,8
Fido (2006),3.2857142857142856,7
"Field in England, A (2013)",4.5,1
Field of Dreams (1989),3.517857142857143,56
"Fiendish Plot of Dr. Fu Manchu, The (1980)",2.0,1
Fierce Creatures (1997),3.0,8
"Fifth Element, The (1997)",3.7456896551724137,116
Fifty Shades Darker (2017),1.0,1
Fifty Shades of Grey (2015),1.0,3
Fight Club (1999),4.272935779816514,218
"Fighter, The (2010)",3.760869565217391,23
"Fighting Seabees, The (1944)",3.5,2
"Fighting Temptations, The (2003)",3.5,1
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),0.5,1
Filth (2013),4.5,2
"Filth and the Fury, The (2000)",3.25,2
Final Analysis (1992),2.5,1
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2.0,2
"Final Countdown, The (1980)",3.0,1
"Final Cut, The (2004)",3.6666666666666665,3
Final Destination (2000),2.9285714285714284,35
Final Destination 2 (2003),3.05,10
Final Destination 3 (2006),2.8333333333333335,9
Final Destination 5 (2011),4.5,1
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",2.6666666666666665,3
Final Fantasy VII: Advent Children (2004),3.55,10
Final Fantasy: The Spirits Within (2001),3.3548387096774195,31
Final Flight of the Osiris (2003),3.5,1
Find Me Guilty (2006),3.0,1
Finding Dory (2016),3.576923076923077,13
Finding Forrester (2000),3.7142857142857144,28
Finding Nemo (2003),3.9609929078014185,141
Finding Neverland (2004),3.609375,32
Fire Down Below (1997),2.6666666666666665,3
Fire and Ice (1983),1.5,1
Fire and Ice (2008),2.0,1
Fire in the Sky (1993),2.0,2
Fire with Fire (2012),1.5,1
Fired Up (2009),3.5833333333333335,6
Firefox (1982),2.75,2
Fireproof (2008),1.0,1
Firestarter (1984),3.05,10
Firewalker (1986),3.3333333333333335,3
Firewall (2006),2.75,8
Fireworks (Hana-bi) (1997),4.0,6
"Fireworks, Should We See It from the Side or the Bottom? (2017)",2.0,1
"Firm, The (1993)",3.5346534653465347,101
"Firm, The (2009)",3.0,1
"First Beautiful Thing, The (La prima cosa bella) (2010)",4.0,1
First Blood (Rambo: First Blood) (1982),3.55,30
First Daughter (2004),3.3333333333333335,6
First Kid (1996),2.1,5
First Knight (1995),3.0833333333333335,54
First Monday in October (1981),4.0,1
First Position (2011),3.5,1
First Reformed (2017),4.0,1
First Snow (2006),3.25,2
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),3.575,20
First Sunday (2008),3.5,1
"First Time, The (2012)",1.5,2
"First Wives Club, The (1996)",3.0714285714285716,21
"Fish Called Wanda, A (1988)",3.9225352112676055,71
Fish Story (Fisshu sutôrî) (2009),3.0,1
"Fisher King, The (1991)",3.8055555555555554,36
Fist Fight (2017),4.5,1
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",3.8333333333333335,3
Fist of Legend (Jing wu ying xiong) (1994),3.375,4
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",3.9358974358974357,39
Fitzcarraldo (1982),3.375,4
Five Deadly Venoms (1978),3.5,1
Five Easy Pieces (1970),4.5,8
Five Element Ninjas (1982),3.5,1
"Five Senses, The (1999)",5.0,1
"Five-Year Engagement, The (2012)",2.5,4
Flags of Our Fathers (2006),3.4545454545454546,11
"Flamingo Kid, The (1984)",2.857142857142857,7
Flash Gordon (1980),3.1875,8
Flash Gordon Conquers the Universe (1940),1.25,2
Flashback (1990),4.5,1
Flashdance (1983),2.875,16
Flatfoot on the Nile (Piedone d'Egitto) (1980),1.5,1
Flatliners (1990),2.933333333333333,15
Flawless (1999),4.0,5
Fled (1996),2.3333333333333335,9
Flesh & Blood (1985),3.0,2
Flesh and Bone (1993),4.0,1
Fletch (1985),3.0833333333333335,24
Fletch Lives (1989),2.2222222222222223,9
Flickering Lights (Blinkende lygter) (2000),4.5,3
Flight (2012),3.5,9
Flight of the Navigator (1986),3.2083333333333335,24
Flight of the Phoenix (2004),2.875,4
"Flight of the Phoenix, The (1965)",4.0,2
Flightplan (2005),2.8636363636363638,11
Flint (2017),3.5,1
"Flintstones in Viva Rock Vegas, The (2000)",1.625,12
"Flintstones, The (1994)",2.357142857142857,42
Flipped (2010),3.8333333333333335,3
Flipper (1996),3.05,10
Flirting (1991),4.5,2
Flirting With Disaster (1996),3.5833333333333335,12
Florence Foster Jenkins (2016),4.0,1
"Flower of My Secret, The (La flor de mi secreto) (1995)",2.8333333333333335,3
Flowers for Algernon (2000),2.0,1
Flowers in the Attic (1987),2.5714285714285716,7
"Flowers of War, The (Jin líng shí san chai) (2011)",4.5,1
Flubber (1997),3.0,16
Fluke (1995),4.0,1
Flushed Away (2006),3.5,7
Fly Away Home (1996),3.5384615384615383,13
"Fly II, The (1989)",2.2777777777777777,9
"Fly, The (1958)",3.3846153846153846,13
"Fly, The (1986)",3.383720930232558,43
Flyboys (2006),2.0,1
Flying Down to Rio (1933),3.0,1
Flying Tigers (1942),3.0,2
Focus (2001),3.5,1
Focus (2015),3.25,10
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",4.3076923076923075,13
"Fog, The (1980)",2.5,5
"Fog, The (2005)",2.1,5
"Follow Me, Boys! (1966)",0.5,1
Follow the Fleet (1936),3.75,2
Following (1998),3.8333333333333335,6
"Food, Inc. (2008)",3.6875,8
Fool's Gold (2008),2.3333333333333335,3
Fools Rush In (1997),3.0833333333333335,12
Footloose (1984),3.1875,16
Footloose (2011),2.75,2
For Keeps (1988),3.0,1
For Love of the Game (1999),3.375,8
For Love or Money (1993),2.8,5
For Richer or Poorer (1997),2.9,5
For Roseanna (Roseanna's Grave) (1997),4.0,2
For Whom the Bell Tolls (1943),3.75,2
For Your Consideration (2006),2.375,4
For Your Eyes Only (1981),3.5476190476190474,21
For a Few Dollars More (Per qualche dollaro in più) (1965),4.151515151515151,33
"For a Good Time, Call... (2012)",2.5,1
For the Bible Tells Me So (2007),3.25,2
For the Birds (2000),3.9,5
For the Boys (1991),2.0,1
For the Love of Benji (1977),4.0,1
Forbidden Games (Jeux interdits) (1952),3.5,1
"Forbidden Kingdom, The (2008)",3.8333333333333335,3
Forbidden Planet (1956),3.8076923076923075,13
Force 10 from Navarone (1978),2.9166666666666665,6
Forces of Nature (1999),2.3333333333333335,9
Foreign Correspondent (1940),3.5,1
Forever Young (1992),2.8518518518518516,27
Forget Paris (1995),3.340909090909091,22
Forgetting Sarah Marshall (2008),3.769230769230769,39
Forgotten Silver (1996),4.25,2
"Forgotten, The (2004)",2.5,5
Formula 51 (2001),2.6666666666666665,3
Formula of Love (1984),5.0,1
Forrest Gump (1994),4.164133738601824,329
Fort Tilden (2014),4.0,1
Fortress (1992),2.5,1
Foul Play (1978),2.75,2
"Fountain, The (2006)",3.5,14
"Fountainhead, The (1949)",3.25,2
Four Brothers (2005),3.5714285714285716,7
Four Christmases (2008),2.8333333333333335,3
"Four Days in September (O Que É Isso, Companheiro?) (1997)",5.0,1
"Four Feathers, The (2002)",2.75,2
Four Lions (2010),4.0,5
"Four Musketeers, The (1974)",2.75,4
Four Rooms (1995),3.7,20
"Four Seasons, The (1981)",5.0,1
Four Weddings and a Funeral (1994),3.5194174757281553,103
"Fourth Protocol, The (1987)",3.0,1
"Fox and the Hound, The (1981)",3.575,20
Foxfire (1996),3.6666666666666665,3
Foxy Brown (1974),2.5,1
Fracchia contro Dracula (1985),4.0,1
Fracture (2007),3.6666666666666665,12
Frailty (2001),3.8636363636363638,11
Fraktus (2012),4.0,1
Frances (1982),3.5,1
Frances Ha (2012),2.5,1
Frank (2014),4.333333333333333,3
Frankenstein (1931),3.909090909090909,11
Frankenstein (2015),2.0,1
Frankenstein 90 (1984),4.0,1
Frankenstein Meets the Wolf Man (1943),1.0,1
Frankenstein Must Be Destroyed (1969),3.0,1
Frankenstein Unbound (1990),3.0,1
Frankenweenie (2012),2.5,2
Frankie and Johnny (1966),3.0,1
Frankie and Johnny (1991),2.8333333333333335,3
Frantic (1988),3.1666666666666665,3
Fraternity Vacation (1985),1.0,1
Freaked (1993),3.5,1
Freaks (1932),3.1666666666666665,9
Freaks of Nature (2015),4.5,1
Freaky Friday (1977),2.625,8
Freaky Friday (2003),3.2083333333333335,24
Fred Armisen: Standup for Drummers (2018),3.25,2
Freddy Got Fingered (2001),2.2,10
Freddy vs. Jason (2003),2.3333333333333335,9
"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",2.2,5
Free Enterprise (1998),3.0,3
Free Fire (2017),3.5,1
Free Willy (1993),2.391891891891892,37
Free Willy 2: The Adventure Home (1995),2.4,10
Free to Play (2014),4.5,1
Freedom Writers (2007),3.75,4
Freedomland (2006),2.0,1
Freejack (1992),2.0,4
Freeway (1996),3.1,5
Freezer (2014),2.0,1
French Connection II (1975),3.0,1
"French Connection, The (1971)",3.871794871794872,39
French Kiss (1995),3.477777777777778,45
"French Lieutenant's Woman, The (1981)",3.0,2
French Twist (Gazon maudit) (1995),3.4,5
Frenzy (1972),3.5,2
Frequency (2000),3.4166666666666665,36
Frequently Asked Questions About Time Travel (2009),3.6,5
Fresh (1994),3.75,4
"Freshman, The (1925)",4.0,1
"Freshman, The (1990)",3.0,6
Frida (2002),3.78125,16
Friday (1995),3.775,20
Friday After Next (2002),2.4,5
Friday Night Lights (2004),3.5625,8
Friday the 13th (1980),2.875,16
Friday the 13th (2009),3.0,2
Friday the 13th Part 2 (1981),2.5,7
Friday the 13th Part 3: 3D (1982),2.2142857142857144,7
Friday the 13th Part IV: The Final Chapter (1984),2.5833333333333335,6
Friday the 13th Part V: A New Beginning (1985),2.5,2
Friday the 13th Part VI: Jason Lives (1986),3.25,4
Friday the 13th Part VII: The New Blood (1988),2.0,1
Friday the 13th Part VIII: Jason Takes Manhattan (1989),2.0,3
Fried Green Tomatoes (1991),3.5,30
"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",2.5,1
Friendly Persuasion (1956),4.0,1
Friends & Lovers (1999),3.5,1
Friends with Benefits (2011),3.05,20
Friends with Kids (2011),3.6666666666666665,3
Friends with Money (2006),3.25,4
Fright Night (1985),3.5833333333333335,12
Fright Night (2011),3.25,2
Fright Night Part II (1988),2.0,2
"Frighteners, The (1996)",3.4565217391304346,23
"Frisco Kid, The (1979)",2.5,1
Frisk (1995),3.0,1
From Beyond (1986),4.0,1
From Dusk Till Dawn (1996),3.5090909090909093,55
From Dusk Till Dawn 2: Texas Blood Money (1999) ,1.0,1
From Hell (2001),3.65,20
From Here to Eternity (1953),3.9545454545454546,11
From Justin to Kelly (2003),0.8333333333333334,3
From Paris with Love (2010),2.5,2
From Russia with Love (1963),3.75,36
From Up on Poppy Hill (Kokuriko-zaka kara) (2011),4.5,1
From the Earth to the Moon (1998),3.5,1
From the Hip (1987),4.0,1
From the Terrace (1960),3.0,1
Front Cover (2016),3.5,1
"Front Page, The (1931)",3.5,1
"Front Page, The (1974)",3.75,2
Front of the Class (2008),5.0,1
Frontière(s) (2007),3.5,1
Frost/Nixon (2008),3.9444444444444446,9
Frosty the Snowman (1969),1.5,1
Frozen (2010),3.25,2
Frozen (2013),3.6206896551724137,29
Frozen Planet (2011),4.5,2
Frozen River (2008),4.5,1
Fruitvale Station (2013),4.0,2
Fubar (2002),3.75,2
Fuck (2005),3.0,1
"Fuck You, Goethe (Fack Ju Göhte) (2013)",2.75,2
