title,imdbId,tmdbId
Wonder Boys (2000),185014,11004.0
Chain of Fools (2000),194368,20682.0
Drowning Mona (2000),186045,25166.0
"Next Best Thing, The (2000)",156841,1831.0
What Planet Are You From? (2000),181151,10416.0
Beyond the Mat (1999),218043,14271.0
Ghost Dog: The Way of the Samurai (1999),165798,4816.0
The Year My Voice Broke (1987),94347,19958.0
Splendor in the Grass (1961),55471,28569.0
My Tutor (1983),85980,2193.0
Key Largo (1948),40506,11016.0
For All Mankind (1989),97372,20423.0
Born Yesterday (1950),42276,24481.0
Birdy (1984),86969,11296.0
Blood Feast (1963),56875,28172.0
"Charlie, the Lonesome Cougar (1967)",62793,57855.0
Never Cry Wolf (1983),86005,14280.0
"Raisin in the Sun, A (1961)",55353,29478.0
"Closer You Get, The (2000)",218112,73642.0
Mission to Mars (2000),183523,2067.0
"Ninth Gate, The (1999)",142688,622.0
East-West (Est-ouest) (1999),181530,28463.0
Defending Your Life (1991),101698,12186.0
Breaking Away (1979),78902,20283.0
Hoosiers (a.k.a. Best Shot) (1986),91217,5693.0
Bull Durham (1988),94812,287.0
Dog Day Afternoon (1975),72890,968.0
American Graffiti (1973),69704,838.0
"Asphalt Jungle, The (1950)",42208,16958.0
"Searchers, The (1956)",49730,3114.0
"Big Country, The (1958)",51411,12501.0
Betrayed (1988),94731,31618.0
"Bridge at Remagen, The (1969)",64110,15873.0
Daughters of the Dust (1991),104057,68427.0
"Ogre, The (Unhold, Der) (1996)",118043,48213.0
On the Beach (1959),53137,35412.0
"Taking of Pelham One Two Three, The (1974)",72251,8333.0
Volunteers (1985),90274,19259.0
JFK (1991),102138,820.0
Who's Harry Crumb? (1989),98645,11718.0
Harry and the Hendersons (1987),93148,8989.0
Let's Get Harry (1986),91400,32031.0
Shanghai Surprise (1986),91934,58048.0
Who's That Girl? (1987),94321,26827.0
She-Devil (1989),98309,11157.0
Date with an Angel (1987),92834,28370.0
Blind Date (1987),92666,918.0
Nadine (1987),93596,61178.0
"Muppet Movie, The (1979)",79588,11176.0
"Great Muppet Caper, The (1981)",82474,14900.0
"Muppets Take Manhattan, The (1984)",87755,11899.0
We're Back! A Dinosaur's Story (1993),108526,18890.0
Baby... Secret of the Lost Legend (1985),88760,19736.0
Turtle Diary (1985),90219,123047.0
Raise the Titanic (1980),81400,24575.0
Titanic (1953),46435,16535.0
"Night to Remember, A (1958)",51994,10971.0
Captain Horatio Hornblower R.N. (1951),43379,23928.0
Erin Brockovich (2000),195685,462.0
Final Destination (2000),195714,9532.0
Soft Fruit (1999),180181,117259.0
"Bear, The (Ours, L') (1988)",95800,2383.0
Love Is a Many-Splendored Thing (1955),48316,53879.0
"Mirror, The (Zerkalo) (1975)",72443,1396.0
"Crimson Pirate, The (1952)",44517,11570.0
Thelma & Louise (1991),103074,1541.0
...And Justice for All (1979),78718,17443.0
Animal House (1978),77975,8469.0
She's Gotta Have It (1986),91939,27995.0
School Daze (1988),96054,36739.0
Do the Right Thing (1989),97216,925.0
Mo' Better Blues (1990),100168,41823.0
Jungle Fever (1991),102175,1713.0
"Champ, The (1979)",78950,30547.0
Creature Comforts (1989),99317,54825.0
Death Wish (1974),71402,13939.0
Death Wish 2 (1982),82250,14373.0
Death Wish 3 (1985),89003,24873.0
Death Wish 4: The Crackdown (1987),92857,26263.0
Death Wish 5: The Face of Death (1994),109578,34746.0
Double Indemnity (1944),36775,996.0
Dying Young (1991),101787,9079.0
Teenage Mutant Ninja Turtles (1990),100758,1498.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),103060,1497.0
Teenage Mutant Ninja Turtles III (1993),108308,1499.0
Red Dawn (1984),87985,1880.0
Band of the Hand (1986),90693,33762.0
Bloodsport (1988),92675,11690.0
Eyes of Laura Mars (1978),77530,29143.0
Funny Bones (1995),113133,35292.0
"Good Earth, The (1937)",28944,36652.0
"Good Morning, Vietnam (1987)",93105,801.0
"Good Mother, The (1988)",95238,104301.0
Grumpy Old Men (1993),107050,11520.0
Guess Who's Coming to Dinner (1967),61735,1879.0
Romeo Must Die (2000),165929,2085.0
Here on Earth (2000),195778,13539.0
Whatever It Takes (2000),202402,16222.0
Buddy Boy (1999),146516,109479.0
"Color of Paradise, The (Rang-e khoda) (1999)",191043,17078.0
Gothic (1986),91142,33516.0
Lord of the Flies (1963),57261,9960.0
Modern Times (1936),27977,3082.0
Heart and Souls (1993),107091,12187.0
Hud (1963),57163,24748.0
"Hustler, The (1961)",54997,990.0
Inherit the Wind (1960),53946,1908.0
Dersu Uzala (1975),71411,9764.0
Close Encounters of the Third Kind (1977),75860,840.0
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),74718,42237.0
Retroactive (1997),117468,26689.0
"Place in the Sun, A (1951)",43924,25673.0
Jacob's Ladder (1990),99871,2291.0
Empire Records (1995),112950,13531.0
"Bamba, La (1987)",93378,16620.0
Ladyhawke (1985),89457,526.0
Lucas (1986),91445,13346.0
High Fidelity (2000),146882,243.0
"Road to El Dorado, The (2000)",138749,10501.0
"Skulls, The (2000)",192614,11478.0
Hook (1991),102057,879.0
"Son of the Sheik, The (1926)",17416,85689.0
True Grit (1969),65126,17529.0
Madame Sousatzka (1988),95564,118098.0
Max Dugan Returns (1983),85919,1793.0
Midnight Express (1978),77928,11327.0
Misery (1990),100157,1700.0
Mr. Saturday Night (1992),104928,54087.0
Murphy's Romance (1985),89643,34322.0
My Life (1993),107630,41659.0
Solaris (Solyaris) (1972),69293,593.0
Network (1976),74958,10774.0
No Way Out (1987),93640,10083.0
North Dallas Forty (1979),79640,29786.0
"Odd Couple, The (1968)",63374,11356.0
"Outlaw Josey Wales, The (1976)",75029,10747.0
Frequency (2000),186151,10559.0
Ready to Rumble (2000),217756,20697.0
Return to Me (2000),122459,2621.0
Rules of Engagement (2000),160797,10479.0
Joe Gould's Secret (2000),172632,125709.0
Me Myself I (2000),183503,49721.0
"Bell, Book and Candle (1958)",51406,2006.0
Force 10 from Navarone (1978),77572,17339.0
Mystery Train (1989),97940,11305.0
Arthur (1981),82031,13665.0
Bachelor Party (1984),86927,12309.0
Parenthood (1989),98067,1552.0
Predator (1987),93773,106.0
"Prince of Tides, The (1991)",102713,10333.0
"Postman Always Rings Twice, The (1981)",82934,11027.0
All the Vermeers in New York (1990),99014,123757.0
28 Days (2000),191754,10468.0
American Psycho (2000),144084,1359.0
Keeping the Faith (2000),171433,4967.0
Where the Money Is (2000),149367,31776.0
East is East (1999),166175,10557.0
"Filth and the Fury, The (2000)",236216,27745.0
Diner (1982),83833,13776.0
Shakes the Clown (1992),102898,26291.0
Cabaret (1972),68327,10784.0
What Ever Happened to Baby Jane? (1962),56687,10242.0
Auntie Mame (1958),51383,16347.0
Guys and Dolls (1955),48140,4825.0
The Hunger (1983),85701,11654.0
Marathon Man (1976),74860,10518.0
Caddyshack (1980),80487,11977.0
Gossip (2000),176783,18041.0
Love and Basketball (2000),199725,14736.0
U-571 (2000),141926,3536.0
"Virgin Suicides, The (1999)",159097,1443.0
Jennifer 8 (1992),104549,10424.0
Limelight (1952),44837,28971.0
"Crow: Salvation, The (2000)",132910,9456.0
"Flintstones in Viva Rock Vegas, The (2000)",158622,889.0
Where the Heart Is (2000),198021,10564.0
"Big Kahuna, The (2000)",189584,15723.0
Bossa Nova (2000),180837,19600.0
Smiling Fish and Goat on Fire (1999),162348,125537.0
"Idiots, The (Idioterne) (1998)",154421,452.0
Time Code (2000),220100,36234.0
Carnosaur (1993),106521,39283.0
Carnosaur 2 (1995),112634,65460.0
Carnosaur 3: Primal Species (1996),115834,55667.0
"Hidden, The (1987)",93185,12476.0
Two Moon Junction (1988),96324,5241.0
Gladiator (2000),172495,98.0
Up at the Villa (2000),153464,47724.0
Human Traffic (1999),188674,11129.0
Breathless (1983),85276,1058.0
The Idolmaker (1980),80913,42159.0
Inferno (1980),80923,16395.0
"Lords of Flatbush, The (1974)",71772,38925.0
Mr. Mom (1983),85970,13105.0
"Time Masters (Maîtres du temps, Les) (1982)",84315,22501.0
Battlefield Earth (2000),185183,5491.0
Center Stage (2000),210616,10560.0
Screwed (2000),156323,19419.0
Whipped (2000),174336,23531.0
Hamlet (2000),171359,10688.0
Anchors Aweigh (1945),37514,17889.0
Gypsy (1962),56048,39391.0
On the Town (1949),41716,31516.0
Pee-wee's Big Adventure (1985),89791,5683.0
Regret to Inform (1998),181786,113279.0
Honeymoon in Vegas (1992),104438,12518.0
Dinosaur (2000),130623,10567.0
Loser (2000),217630,10642.0
Road Trip (2000),215129,9285.0
Small Time Crooks (2000),196216,10569.0
"Hollywood Knights, The (1980)",80881,21879.0
"Twelve Chairs, The (1970)",66495,24918.0
Mission: Impossible II (2000),120755,955.0
Shanghai Noon (2000),184894,8584.0
Better Living Through Circuitry (1999),207998,47295.0
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),154443,11332.0
Carnival of Souls (1962),55830,16093.0
Flying Tigers (1942),34742,29372.0
"Gold Rush, The (1925)",15864,962.0
Monsieur Verdoux (1947),39631,30588.0
On Her Majesty's Secret Service (1969),64757,668.0
Seven Days in May (1964),58576,23518.0
"Spy Who Loved Me, The (1977)",76752,691.0
Vagabond (Sans toit ni loi) (1985),89960,44018.0
Moonraker (1979),79574,698.0
"Man with the Golden Gun, The (1974)",71807,682.0
"King in New York, A (1957)",50598,28973.0
"Woman of Paris, A (1923)",14624,28974.0
"Fighting Seabees, The (1944)",36824,22994.0
Big Momma's House (2000),208003,9600.0
"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",50095,38006.0
American Gigolo (1980),80365,2768.0
"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",81318,24920.0
"Endless Summer, The (1966)",60371,21.0
"Guns of Navarone, The (1961)",54953,10911.0
Blow-Out (La grande bouffe) (1973),70130,10102.0
Quatermass and the Pit (1967),62168,26912.0
Puppet Master (1989),98143,26953.0
Puppet Master II (1991),100438,26954.0
Puppet Master III: Toulon's Revenge (1991),102728,26956.0
Puppet Master 4 (1993),107899,26957.0
Puppet Master 5: The Final Chapter (1994),110916,26958.0
Rent-A-Cop (1988),95977,80287.0
Romeo and Juliet (1968),63518,6003.0
Stay Tuned (1992),105466,23939.0
Blazing Saddles (1974),71230,11072.0
Benji (1974),71206,23069.0
Benji the Hunted (1987),92638,21299.0
For the Love of Benji (1977),76044,38802.0
White Christmas (1954),47673,13368.0
Eraserhead (1977),74486,985.0
Baraka (1992),103767,14002.0
"Man with the Golden Arm, The (1955)",48347,541.0
"Decline of Western Civilization, The (1981)",82252,21137.0
"Decline of Western Civilization Part II: The Metal Years, The (1988)",94980,36724.0
For a Few Dollars More (Per qualche dollaro in più) (1965),59578,938.0
Magnum Force (1973),70355,10648.0
Blood Simple (1984),86979,11368.0
"Fabulous Baker Boys, The (1989)",97322,10875.0
Prizzi's Honor (1985),89841,2075.0
Flatliners (1990),99582,1551.0
Light Years (Gandahar) (1988),95525,22500.0
Porky's (1982),84522,10246.0
Porky's II: The Next Day (1983),86129,19698.0
Porky's Revenge (1985),89826,23919.0
Private School (1983),86143,18835.0
Class of Nuke 'Em High (1986),90849,26554.0
"Toxic Avenger, The (1985)",90190,15239.0
"Toxic Avenger, Part II, The (1989)",98503,28165.0
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",98502,28169.0
Night of the Creeps (1986),91630,15762.0
Predator 2 (1990),100403,169.0
"Running Man, The (1987)",93894,865.0
Starman (1984),88172,9663.0
"Brother from Another Planet, The (1984)",87004,26889.0
Alien Nation (1988),94631,10128.0
Mad Max (1979),79501,9659.0
"Road Warrior, The (Mad Max 2) (1981)",82694,8810.0
Mad Max Beyond Thunderdome (1985),89530,9355.0
Bird on a Wire (1990),99141,1727.0
Angel Heart (1987),92563,635.0
9 1/2 Weeks (Nine 1/2 Weeks) (1986),91635,10068.0
Firestarter (1984),87262,11495.0
Sleepwalkers (1992),105428,11428.0
Action Jackson (1988),94612,10117.0
Sarafina! (1992),105316,35936.0
Soapdish (1991),102951,25562.0
"Long Walk Home, The (1990)",100046,51763.0
Clara's Heart (1988),94882,73079.0
Burglar (1987),92710,38921.0
Fatal Beauty (1987),93011,35463.0
Gone in 60 Seconds (2000),187078,9679.0
Love's Labour's Lost (2000),182295,51333.0
Sunshine (1999),145503,17771.0
Hamlet (1990),99726,10264.0
Coming Home (1978),77362,31657.0
American Pop (1981),82009,29204.0
Assault on Precinct 13 (1976),74156,17814.0
Near Dark (1987),93605,11879.0
One False Move (1992),102592,21128.0
Shaft (1971),67741,482.0
"Conversation, The (1974)",71360,592.0
Cutter's Way (1981),82220,31593.0
"Fury, The (1978)",77588,12611.0
"Paper Chase, The (1973)",70509,14328.0
Serpico (1973),70666,9040.0
"Ace in the Hole (Big Carnival, The) (1951)",43338,25364.0
Lonely Are the Brave (1962),56195,43002.0
"Sugarland Express, The (1974)",72226,5121.0
Trouble in Paradise (1932),23622,195.0
Big Trouble in Little China (1986),90728,6978.0
Badlands (1973),69762,3133.0
Battleship Potemkin (1925),15648,643.0
Boys and Girls (2000),204175,10571.0
Shaft (2000),162650,479.0
Titan A.E. (2000),120913,7450.0
Butterfly (La lengua de las mariposas) (1999),188030,31023.0
Jesus' Son (1999),186253,25636.0
Chicken Run (2000),120630,7443.0
"Me, Myself & Irene (2000)",183505,2123.0
"Patriot, The (2000)",187393,2024.0
"Adventures of Rocky and Bullwinkle, The (2000)",131704,17711.0
"Perfect Storm, The (2000)",177971,2133.0
"Golden Bowl, The (2000)",200669,29946.0
Communion (1989),97100,28774.0
"Kentucky Fried Movie, The (1977)",76257,11598.0
"Blood In, Blood Out (1993)",106469,9702.0
F/X (1986),89118,9873.0
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),101846,16820.0
"Hot Spot, The (1990)",99797,14864.0
Missing in Action (1984),87727,15379.0
Missing in Action 2: The Beginning (1985),89604,12764.0
Braddock: Missing in Action III (1988),94792,27352.0
Thunderbolt and Lightfoot (1974),72288,8348.0
Dreamscape (1984),87175,24099.0
The Golden Voyage of Sinbad (1973),71569,17897.0
House Party (1990),99800,16094.0
House Party 2 (1991),102065,16096.0
Croupier (1998),159382,12706.0
"Kid, The (2000)",219854,4244.0
Scary Movie (2000),175142,4247.0
But I'm a Cheerleader (1999),179116,20770.0
Shower (Xizao) (1999),215369,1050.0
Blow-Up (Blowup) (1966),60176,1052.0
"Pawnbroker, The (1964)",59575,20540.0
Groove (2000),212974,23655.0
Footloose (1984),87277,1788.0
Duel in the Sun (1946),38499,32275.0
X-Men (2000),120903,36657.0
Chuck & Buck (2000),200530,44490.0
"Five Senses, The (1999)",168794,47585.0
"In Crowd, The (2000)",163676,36047.0
What Lies Beneath (2000),161081,2655.0
Pokémon the Movie 2000 (2000),210234,12599.0
Anatomy of a Murder (1959),52561,93.0
Freejack (1992),104299,9278.0
Mackenna's Gold (1969),64615,18118.0
Sinbad and the Eye of the Tiger (1977),76716,11940.0
"Two Women (Ciociara, La) (1960)",54749,24167.0
What About Bob? (1991),103241,10276.0
White Sands (1992),105813,19380.0
Breaker Morant (1980),80310,13783.0
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),68555,11624.0
Interiors (1978),77742,15867.0
Love and Death (1975),73312,11686.0
"Official Story, The (La historia oficial) (1985)",89276,29263.0
Tampopo (1985),92048,11830.0
Nutty Professor II: The Klumps (2000),144528,12107.0
"Girl on the Bridge, The (Fille sur le pont, La) (1999)",144201,10401.0
Wonderland (1999),171865,32640.0
Autumn in New York (2000),174480,10641.0
Coyote Ugly (2000),200550,6282.0
Hollow Man (2000),164052,9383.0
Space Cowboys (2000),186566,5551.0
Psycho Beach Party (2000),206226,27723.0
Saving Grace (2000),195234,2360.0
"Black Sabbath (Tre volti della paura, I) (1963)",57603,28043.0
"Brain That Wouldn't Die, The (1962)",52646,33468.0
Bronco Billy (1980),80472,21866.0
"Crush, The (1993)",106627,33408.0
Kelly's Heroes (1970),65938,11589.0
Phantasm II (1988),95863,15158.0
Phantasm III: Lord of the Dead (1994),110823,16139.0
Phantasm IV: Oblivion (1998),138703,16146.0
Pumpkinhead (1988),95925,26515.0
Air America (1990),99005,11856.0
Sleepaway Camp (1983),86320,13567.0
Steel Magnolias (1989),98384,10860.0
And God Created Woman (Et Dieu... créa la femme) (1956),49189,8420.0
Easy Money (1983),85470,18391.0
"Ilsa, She Wolf of the SS (1974)",71650,20850.0
The Spiral Staircase (1945),38975,27452.0
I'm the One That I Want (2000),251739,38548.0
"Tao of Steve, The (2000)",234853,20438.0
"Affair of Love, An (Liaison pornographique, Une) (1999)",204709,46991.0
Bless the Child (2000),163983,10391.0
Cecil B. DeMented (2000),173716,14195.0
"Eyes of Tammy Faye, The (2000)",233687,15665.0
"Replacements, The (2000)",191397,10393.0
About Adam (2000),199314,18168.0
"Cell, The (2000)",209958,8843.0
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),188640,10643.0
"Original Kings of Comedy, The (2000)",236388,23618.0
"Naked Gun: From the Files of Police Squad!, The (1988)",95705,37136.0
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",102510,37137.0
Our Town (1940),32881,23283.0
Shane (1953),46303,3110.0
"Suddenly, Last Summer (1959)",53318,14698.0
Cat Ballou (1965),59017,11694.0
Supergirl (1984),88206,9651.0
"Art of War, The (2000)",160009,11398.0
Bring It On (2000),204946,1588.0
"Crew, The (2000)",198386,19150.0
Skipped Parts (2000),209322,41282.0
Highlander: Endgame (Highlander IV) (2000),144964,12211.0
Nurse Betty (2000),171580,10480.0
Solas (1999),190798,80713.0
"Watcher, The (2000)",204626,10685.0
"Way of the Gun, The (2000)",202677,1619.0
Almost Famous (2000),181875,786.0
Bait (2000),211938,14805.0
Circus (2000),191037,51179.0
Crime and Punishment in Suburbia (2000),197384,46119.0
Duets (2000),134630,18074.0
Under Suspicion (2000),164212,10562.0
Urban Legends: Final Cut (2000),192731,12212.0
Woman on Top (2000),206420,14629.0
Dancer in the Dark (2000),168629,16.0
Best in Show (2000),218839,13785.0
Beautiful (2000),210567,34299.0
"Broken Hearts Club, The (2000)",222850,22597.0
Girlfight (2000),210075,19348.0
Remember the Titans (2000),210945,10637.0
Hellraiser (1987),93177,9003.0
Hellbound: Hellraiser II (1988),95294,9064.0
Hellraiser III: Hell on Earth (1992),104409,11569.0
"Faraway, So Close (In weiter Ferne, so nah!) (1993)",107209,10434.0
Bikini Beach (1964),57887,39113.0
Stranger Than Paradise (1984),88184,469.0
Voyage to the Bottom of the Sea (1961),55608,2160.0
Fantastic Voyage (1966),60397,2161.0
Abbott and Costello Meet Frankenstein (1948),40068,3073.0
"Bank Dick, The (1940)",32234,911.0
"Creature from the Black Lagoon, The (1954)",46876,10973.0
"Invisible Man, The (1933)",24184,10787.0
"Killer Shrews, The (1959)",52969,43109.0
Runaway (1984),88024,9507.0
"Slumber Party Massacre, The (1982)",84695,27475.0
Slumber Party Massacre II (1987),93996,27764.0
Slumber Party Massacre III (1990),100639,27767.0
Sorority House Massacre (1986),91990,40760.0
Sorority House Massacre II (1990),100663,40446.0
Bamboozled (2000),215545,24664.0
Digimon: The Movie (2000),259974,20455.0
Get Carter (2000),208988,10461.0
Get Carter (1971),67128,1485.0
Meet the Parents (2000),212338,1597.0
Requiem for a Dream (2000),180093,641.0
Tigerland (2000),170691,10687.0
Two Family House (2000),202641,63956.0
"Contender, The (2000)",208874,6521.0
